VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown
EUscV0NKT5A.jpg,0.8,1.84,1.43,22.21,1.83,0.0,18.88,13.73,39.28
eUxW9-M-cHU.jpg,0.95,4.67,0.29,18.72,2.95,0.05,21.1,24.37,26.9
Ev5dUwAQz7M.jpg,4.68,14.12,5.65,8.51,1.51,0.0,17.83,8.67,39.03
ev6GL49Qcgo.jpg,0.75,3.87,0.08,18.36,6.85,0.0,9.29,33.67,27.13
EVaPduUL7lQ.jpg,0.12,5.11,0.79,13.32,1.95,0.0,55.47,5.46,17.78
evIUyVRHfIc.jpg,0.33,12.19,0.04,21.02,0.2,0.18,5.14,16.77,44.13
evTFGDVlQ4s.jpg,0.14,1.1,0.1,22.09,1.38,0.5,26.18,8.71,39.8
Ew2DhMIdzF4.jpg,0.0,0.0,0.0,31.66,15.96,0.0,19.85,14.61,17.92
EW_xym12SoY.jpg,6.14,9.94,3.04,10.6,12.15,0.0,17.2,2.22,38.71
exB--zv3N4U.jpg,4.21,6.27,0.69,8.63,4.01,0.0,33.84,12.32,30.03
eYvf1qMp5pQ.jpg,0.18,5.67,0.38,51.81,0.57,0.0,1.98,18.91,20.5
eyydfWC9N_w.jpg,1.43,0.96,0.76,12.18,0.75,0.0,35.26,5.09,43.57
Ezn90OendIo.jpg,2.59,8.5,0.16,20.9,0.39,0.0,29.29,15.55,22.62
f0rq_-Wupeg.jpg,3.38,11.75,0.0,22.49,0.0,0.0,11.74,2.53,48.11
f16ujuGgXOo.jpg,2.09,2.0,0.0,19.76,11.92,16.09,19.98,9.54,18.62
f3uXJY4HiIk.jpg,0.57,2.87,0.01,18.94,3.02,0.0,23.95,12.92,37.72
F4A56Fm9eLY.jpg,0.06,1.56,0.69,9.94,0.84,0.0,29.67,3.8,53.44
f4AsvKY-wBk.jpg,0.0,8.32,0.3,29.56,0.0,0.0,5.8,31.53,24.49
F59W77FEm8c.jpg,0.0,0.01,0.0,32.99,0.11,0.0,7.57,31.22,28.1
f5fD_oFGdzU.jpg,14.42,6.36,4.67,18.44,1.3,0.0,4.43,32.21,18.17
F5yCChwGHzM.jpg,6.95,4.13,0.17,22.99,4.62,0.3,14.18,15.15,31.51
F6it4K33C-o.jpg,1.59,5.93,0.02,28.81,2.12,0.0,15.06,14.53,31.94
f6UXRBaKPU0.jpg,0.19,4.5,4.0,22.45,7.0,0.0,23.49,13.17,25.2
f706f6KNCEM.jpg,0.01,5.67,3.9,16.5,3.8,0.0,39.27,20.54,10.31
F8BtVioDCn0.jpg,0.0,0.33,0.0,1.17,0.0,0.15,90.24,0.03,8.08
F9z7b9ei2Lg.jpg,0.68,0.47,0.0,14.8,0.1,0.0,19.66,4.86,59.43
fA0m-LaA_7c.jpg,0.1,2.36,0.22,12.87,0.0,1.5,32.71,10.92,39.32
FAHL0cT3GjQ.jpg,0.0,0.0,0.02,11.52,4.05,0.0,60.39,7.82,16.2
fBKaY6eD5vs.jpg,0.0,0.65,0.01,21.2,0.99,0.0,37.84,6.26,33.05
FBWBu3LOz4k.jpg,0.0,6.29,0.0,16.21,0.0,0.0,25.75,25.38,26.37
fChooDx5q-s.jpg,0.9,5.06,0.0,9.71,0.0,0.0,34.21,0.0,50.12
FCoXHJNIUgs.jpg,4.14,4.98,0.0,12.47,0.57,7.05,11.18,4.36,55.25
fD8CxHFngFk.jpg,0.09,3.9,4.82,18.36,1.83,0.02,38.46,3.89,28.63
FddaSoPes6Y.jpg,1.03,3.81,0.01,29.19,2.01,3.33,18.36,9.92,32.34
FEIgBk9fJCM.jpg,3.72,10.95,0.28,5.46,0.06,0.0,36.47,4.28,38.78
ffK6oaXh3Z8.jpg,0.42,2.94,0.06,25.67,2.41,0.37,21.92,0.85,45.36
ffZ2Hqxc_Bg.jpg,3.62,3.0,0.18,14.27,0.55,0.0,23.13,8.94,46.31
fg-aZiawDDI.jpg,0.07,1.1,0.0,25.19,0.0,0.1,9.59,22.53,41.42
FG2VZEE1E0Y.jpg,0.02,2.2,0.36,38.56,0.38,0.0,5.19,14.36,38.93
FgHt-nEd_e0.jpg,0.0,3.87,4.62,30.26,1.76,0.0,16.5,12.77,30.22
fGHZBpxJkrw.jpg,0.08,1.42,0.0,48.52,0.08,0.0,16.88,3.98,29.04
FHWph0x6D2o.jpg,0.29,3.9,0.0,31.04,0.46,0.0,10.32,19.85,34.14
fi-1XRsB_CM.jpg,0.01,1.99,0.0,22.77,2.27,0.62,29.75,18.42,24.17
fI6f3sGZmz0.jpg,0.02,1.24,5.05,17.12,0.0,0.0,24.17,11.84,40.56
Fi8gTif6kpE.jpg,0.09,0.14,0.26,39.68,2.43,0.0,20.38,5.28,31.74
fIi3T50w1KA.jpg,2.03,1.15,0.0,31.54,0.55,0.0,13.55,8.92,42.26
firToZ3-2uk.jpg,1.64,3.26,0.0,22.42,7.38,0.0,44.28,7.12,13.9
FIRyxLCCAyY.jpg,0.0,2.82,0.67,5.23,3.19,0.0,34.36,0.42,53.31
fi_yKfF-VWs.jpg,2.02,6.98,0.0,13.25,1.83,0.26,23.3,6.07,46.29
fJJgE8K2u2w.jpg,0.26,7.88,0.57,12.39,0.0,0.0,8.12,44.32,26.46
fJVlMA3Fw_g.jpg,0.17,0.68,2.12,38.4,3.47,0.0,4.58,14.64,35.94
fJZ0IQQBOvw.jpg,0.15,3.55,1.1,36.61,1.47,0.0,9.4,21.65,26.07
FkBRtBZhNyc.jpg,1.41,2.08,0.51,22.22,0.37,0.0,27.42,9.99,36.0
FKeHVxJdXVg.jpg,1.07,13.64,0.0,23.66,0.0,0.0,18.25,14.35,29.03
FKH-4n-D9jc.jpg,0.43,9.54,2.63,12.12,0.8,0.14,12.27,25.73,36.34
fKW8cSIw50A.jpg,1.0,5.53,0.22,14.4,21.18,1.47,9.32,14.97,31.91
Fl-SivJGwiU.jpg,0.0,0.02,0.0,34.83,0.0,0.0,15.67,12.82,36.66
fL56kvqw9K4.jpg,1.73,10.3,4.95,21.94,0.7,0.0,9.22,20.14,31.02
fldZt4yHDU0.jpg,0.0,0.31,0.0,21.95,2.4,0.11,24.21,23.29,27.73
FlEz4gs_LUA.jpg,1.39,6.2,0.0,22.31,0.04,0.0,17.88,6.83,45.35
FlrYASSTeqc.jpg,0.0,0.01,0.0,5.69,5.4,0.0,75.32,2.67,10.91
FLsTtX7FMJA.jpg,0.01,0.24,0.32,17.12,3.06,0.0,36.47,5.55,37.23
fltDl3izfLE.jpg,0.0,0.58,0.01,18.51,0.0,0.0,12.14,45.05,23.71
fLuv234IqaI.jpg,1.6,4.13,0.16,26.7,10.88,0.0,24.77,2.0,29.76
FmdpQzURvDQ.jpg,0.0,0.04,0.0,26.11,0.01,0.33,13.6,40.32,19.59
FO4wZcWiU_U.jpg,0.0,1.07,2.28,27.56,9.42,0.0,26.84,6.52,26.31
FO6mvnRPbZk.jpg,0.0,5.13,0.0,10.62,1.02,0.0,57.4,4.32,21.51
Foa5W5bVUEQ.jpg,8.7,11.81,0.17,12.03,0.08,0.0,21.84,4.05,41.32
fOE4NCgK4DI.jpg,0.04,7.51,0.0,35.03,0.0,1.1,16.18,12.46,27.68
FOKY8uJWV0k.jpg,0.0,1.65,2.78,10.51,12.35,0.02,15.63,40.74,16.32
fp19JCP2pCs.jpg,0.46,2.82,0.17,7.72,1.25,7.34,11.0,46.44,22.8
Fpv06UACKNE.jpg,1.67,1.07,2.47,29.28,1.72,0.0,24.34,4.76,34.69
fqJRKSNryFU.jpg,0.47,4.2,0.0,12.54,0.0,0.0,30.44,5.22,47.13
FqxdJ7XPB7U.jpg,0.06,0.05,0.0,20.78,16.34,0.0,16.83,23.29,22.65
FQXl6SFVZs8.jpg,7.02,4.4,2.96,12.27,2.96,0.42,30.6,5.22,34.15
Fr9KGPq93Fw.jpg,0.83,2.49,0.0,18.57,4.53,0.0,13.54,11.85,48.19
frFCKsWidu8.jpg,0.0,1.0,0.54,21.31,0.0,0.0,28.47,3.3,45.38
fSExytZS5Qo.jpg,0.08,1.23,0.92,26.76,1.68,0.01,16.93,14.52,37.87
FsFKueX-BL0.jpg,1.56,1.03,0.0,27.6,1.22,0.0,16.8,6.29,45.5
FsrMdi3MHsI.jpg,0.08,17.2,0.0,15.15,0.26,0.05,30.2,3.21,33.85
fTdNG9dhoBY.jpg,3.88,3.75,0.0,17.55,7.57,0.0,34.49,12.09,20.67
fTnaZwbgRCE.jpg,0.69,12.89,0.97,23.6,0.05,0.0,16.16,14.06,31.58
ftwXLK-RYvQ.jpg,0.0,0.78,0.0,16.96,0.0,0.0,35.14,9.56,37.56
FU4J1_zqMbg.jpg,0.0,0.0,0.0,10.77,0.0,0.0,65.71,0.1,23.42
FUa0_ozJK-A.jpg,0.0,0.25,0.0,33.45,0.25,0.0,13.64,22.9,29.51
fujA6IeNcZA.jpg,0.3,2.79,0.04,14.25,1.08,0.0,25.02,5.09,51.43
FUMnwUjs0BI.jpg,0.17,1.42,0.0,11.81,0.02,0.0,19.13,12.26,55.19
FUNVx1HqOKY.jpg,0.72,6.02,0.04,15.98,0.53,0.0,24.98,25.94,25.79
Fvs5JlRVEGE.jpg,0.04,5.92,0.0,15.04,0.01,0.79,13.6,1.97,62.63
FVsmr-tGyUg.jpg,3.06,5.31,0.74,6.2,1.45,0.02,34.12,2.03,47.07
fvzcwqQtk4I.jpg,0.38,5.7,0.0,21.44,0.0,0.0,29.22,18.57,24.69
fVZqyIJNmbg.jpg,2.41,6.34,0.08,15.6,0.43,0.0,22.08,28.79,24.27
fwBAEa4VFUc.jpg,0.3,3.53,0.72,36.93,1.63,0.0,4.54,18.01,34.34
FwtwO6lf2aA.jpg,0.0,6.67,0.0,6.17,0.0,0.0,60.08,1.25,25.83
fwu5PHkejMQ.jpg,1.01,4.05,0.53,15.72,0.38,13.77,4.1,3.52,56.92
Fw_AW_gWl5o.jpg,0.0,1.19,0.0,29.74,3.36,0.0,3.26,55.23,7.22
fXg9Ybo0P-M.jpg,0.38,3.8,0.0,33.05,12.78,0.0,13.16,8.54,28.29
FXnVfuiMQjg.jpg,0.0,0.1,0.0,23.11,0.31,0.0,18.82,22.02,35.64
fybqI8z9jhk.jpg,7.3,1.82,0.0,19.25,11.55,5.75,21.8,6.7,25.83
fZ4XAWBDpFc.jpg,0.0,2.11,2.9,32.15,1.58,0.0,5.93,38.56,16.77
fzb_OTsJQ9s.jpg,3.3,5.24,1.45,25.36,2.95,0.0,13.86,11.81,36.03
F_Qdk9bD-a4.jpg,1.9,3.17,0.39,22.37,1.03,0.02,21.38,14.86,34.88
f_zPPqUdWCg.jpg,0.0,0.0,0.0,49.35,3.44,0.0,7.41,7.62,32.18
G--ZscjJsG8.jpg,0.0,0.34,2.21,25.7,8.59,0.0,10.22,32.02,20.92
G19tOR4S2fM.jpg,0.03,1.15,0.29,19.92,17.38,3.36,6.73,45.24,5.9
g2a8zpm2_Y0.jpg,0.0,9.52,0.0,21.54,0.0,0.0,25.58,4.89,38.47
g2QVIR2UGyM.jpg,0.0,1.12,0.0,15.1,4.03,0.0,27.9,10.79,41.06
G2WlfS4ixYU.jpg,0.0,0.16,0.0,28.58,2.15,0.33,10.45,26.62,31.71
G44IUjZ1vOw.jpg,0.0,6.61,0.0,11.08,0.0,0.62,36.75,19.31,25.63
g5ADP70RX5I.jpg,4.91,30.69,0.3,6.19,4.13,0.0,1.8,7.67,44.31
g75rWQokYBA.jpg,0.0,0.82,0.0,32.13,0.0,0.0,11.89,42.51,12.65
g7CpdlAtw-M.jpg,2.26,2.49,1.43,10.31,1.44,0.0,25.61,19.86,36.6
g7H5W79J3fc.jpg,0.06,12.82,0.0,14.21,0.0,0.0,21.72,22.18,29.01
G8-Jhb9UhWw.jpg,0.0,0.74,0.0,25.94,0.65,0.0,28.85,11.37,32.45
G8gvUb0arjw.jpg,18.84,8.38,6.27,8.88,1.61,1.47,17.67,24.57,12.31
g9c_LPCjA4Y.jpg,0.18,14.5,0.0,12.32,0.0,0.03,29.87,7.04,36.06
g9lf5YyB4Nc.jpg,0.0,0.77,0.0,17.32,1.4,4.02,22.91,22.11,31.47
G9wo06s2yec.jpg,0.07,0.23,1.0,16.15,1.47,0.0,32.08,17.93,31.07
GA0gK6rmqFQ.jpg,1.52,9.37,2.07,24.31,2.35,0.01,19.65,13.53,27.19
GAsowcnp9Es.jpg,0.0,0.0,0.0,28.98,0.12,0.0,14.64,33.44,22.82
GbSSf9Xa1LY.jpg,0.0,1.4,0.0,23.81,0.08,1.21,34.95,13.49,25.06
gC4nON-snQM.jpg,4.62,2.77,0.07,20.61,2.14,0.12,17.72,12.45,39.5
gca99X5zCuE.jpg,0.06,0.11,0.0,8.27,11.26,1.38,44.39,5.95,28.58
GCrIWEB4bcc.jpg,2.06,7.09,1.93,27.98,0.51,0.32,7.53,11.94,40.64
gcVlJzYshHY.jpg,1.14,3.36,0.0,6.02,0.57,7.43,23.7,5.39,52.39
gDc-8jQq9ss.jpg,0.0,0.72,1.14,15.13,0.23,0.34,13.88,7.58,60.98
GDdvwefLXWY.jpg,15.27,14.36,3.35,9.19,22.47,2.44,6.07,5.48,21.37
gdpF56G4_mo.jpg,0.0,0.64,0.0,23.29,4.27,0.0,16.48,13.0,42.32
gEdn370z8Qg.jpg,0.04,16.92,0.0,16.64,0.03,0.0,6.79,19.53,40.05
gESc3obVL1c.jpg,0.0,1.4,0.2,20.46,0.64,0.0,34.65,12.2,30.45
ge_Aax3qguI.jpg,0.0,0.35,0.0,13.8,0.0,0.0,45.27,0.63,39.95
gFOYVZiyCXA.jpg,6.28,4.35,2.11,22.16,0.07,3.9,31.41,9.1,20.62
gGlQ3dPGLOg.jpg,2.96,5.19,0.0,9.63,1.33,2.3,33.33,18.34,26.92
GH4gd0X9K_E.jpg,2.21,2.04,0.09,19.93,1.51,0.07,27.75,20.96,25.44
GHOWbGqY2r4.jpg,0.0,2.66,0.0,4.94,0.0,0.0,62.23,3.51,26.66
ghsdnqHHVUI.jpg,0.0,3.69,3.24,12.98,0.19,0.0,34.2,6.27,39.43
ghVDPDJQOo4.jpg,0.07,1.43,18.04,12.78,0.0,0.0,41.62,1.95,24.11
GIkKsDuI1_8.jpg,0.0,1.81,2.87,18.14,0.93,0.0,38.28,17.56,20.41
giuIZyBvR78.jpg,0.0,0.55,1.85,10.8,0.01,0.01,23.35,35.27,28.16
gJ5DDXZtJbE.jpg,0.0,0.16,0.0,25.11,0.14,0.04,28.36,4.23,41.96
gJ9rEQGJBF4.jpg,0.69,10.57,0.0,11.86,2.74,4.34,31.46,12.6,25.74
GJNDPuy7ER8.jpg,0.05,0.03,0.0,10.36,0.0,0.25,54.69,7.15,27.47
GjVBD9OYzOo.jpg,0.0,0.01,0.0,12.14,24.24,0.0,22.92,12.42,28.27
Gj_HrXrNUYc.jpg,0.0,2.04,0.5,16.24,6.33,0.11,27.74,8.59,38.45
GKA13z1IHUg.jpg,0.02,0.31,15.51,8.94,1.15,0.03,32.75,1.04,40.25
gkliaVV_wHk.jpg,2.05,4.44,3.4,25.1,12.47,0.38,13.91,18.34,19.91
Gl2RpA1xS6M.jpg,0.2,1.57,0.24,35.88,0.35,1.21,13.5,22.81,24.24
glHqnIsRB9o.jpg,4.59,2.62,0.0,23.32,27.52,8.18,16.46,3.84,13.47
GLmdX92Z-GE.jpg,0.09,0.03,0.0,26.94,2.26,0.0,17.02,20.8,32.86
glx5sAPxdvo.jpg,0.24,0.46,0.0,13.39,1.86,0.0,21.81,9.23,53.01
gL_3rTTAsoE.jpg,0.0,1.62,0.0,27.03,0.41,0.0,13.37,15.02,42.55
gn241YM147E.jpg,0.0,2.91,0.0,14.96,0.0,0.0,50.57,12.98,18.58
gneWTTqkMb0.jpg,6.21,2.64,1.66,25.9,0.55,0.0,14.66,14.92,33.46
GNlbItng_RE.jpg,0.01,7.98,0.0,12.81,0.0,0.0,13.25,49.23,16.72
gnYEDeL-jys.jpg,0.0,0.82,0.0,24.26,2.03,0.0,31.12,2.84,38.93
gOLEdV2Ry64.jpg,0.23,4.73,0.0,15.87,0.67,0.0,12.3,4.27,61.93
gomF10frVJg.jpg,5.67,6.33,0.0,28.17,0.57,7.05,15.38,5.08,31.75
gqwRdGC87hY.jpg,0.63,3.68,0.5,8.86,0.55,0.0,35.34,8.75,41.69
GqyT13H6sws.jpg,0.88,5.12,0.47,32.15,2.31,0.0,11.72,15.5,31.85
gR7AcCJWkiQ.jpg,0.0,0.77,0.0,32.44,9.44,0.0,19.52,7.48,30.35
Grr_LaehRrk.jpg,0.37,12.67,1.39,13.36,18.51,9.08,11.53,6.68,26.41
Gt1c-o8FTRQ.jpg,3.99,13.12,1.38,19.78,0.86,0.0,3.6,11.16,46.11
gT9mUbAE0lA.jpg,0.02,0.16,3.62,7.22,0.66,0.04,31.12,24.03,33.13
GtBth3A_C9A.jpg,0.08,9.77,5.13,6.0,1.05,0.0,12.59,11.73,53.65
gTeTykurNzg.jpg,0.0,3.35,1.46,9.43,0.0,0.0,35.72,24.11,25.93
gu3UXQ57Ixc.jpg,0.0,4.12,0.14,14.11,0.23,0.0,21.83,6.1,53.47
Gv4rx62PbGA.jpg,10.43,3.15,0.47,20.77,19.15,0.0,29.58,3.74,12.71
gvZQWaSkUyk.jpg,0.05,7.97,2.1,16.23,0.39,0.0,29.59,11.66,32.01
GWBn5OfB67I.jpg,0.73,4.85,1.72,12.38,0.0,0.04,8.45,16.48,55.35
GWPh58nY6gY.jpg,2.58,9.15,0.0,22.01,7.31,0.04,9.87,10.01,39.03
Gy-8lssJcYU.jpg,1.53,1.79,0.0,18.11,3.65,0.13,19.05,21.59,34.15
GYEAvNO1afo.jpg,0.02,0.39,0.13,23.83,5.92,0.0,22.36,11.81,35.54
gYW5By-VDYs.jpg,0.06,3.52,0.0,18.76,0.0,0.0,14.82,1.38,61.46
GZT76v0h46A.jpg,1.02,11.0,0.0,10.15,24.15,0.0,16.26,6.42,31.0
G_4kOyEUek8.jpg,0.0,5.99,0.0,26.94,0.01,0.0,12.44,1.46,53.16
g_u5v6tPnD0.jpg,0.0,10.49,0.21,16.45,0.18,0.0,14.09,1.76,56.82
G_WEK9DAR9I.jpg,0.06,5.76,1.39,14.7,0.44,0.0,39.25,6.71,31.69
H-xGGNYjv4U.jpg,0.02,0.44,0.26,15.28,0.37,0.0,29.28,12.89,41.46
h3oDBiMbiak.jpg,0.02,0.22,0.2,16.19,0.36,0.0,21.64,10.42,50.95
h4Az7Vp2d5c.jpg,0.39,4.16,0.0,25.57,2.82,0.0,12.22,20.3,34.54
H4tGheX1GWE.jpg,2.71,3.62,0.0,6.48,3.03,0.0,39.05,2.01,43.1
h665wY-sy9E.jpg,4.22,4.18,0.0,18.85,1.15,7.08,6.89,7.46,50.17
h6w9txRvoHs.jpg,1.9,2.7,1.19,19.97,1.52,0.0,22.3,6.13,44.29
H8FCZSOqzds.jpg,0.0,9.42,0.0,19.21,0.0,0.0,34.05,4.93,32.39
H8qLpIt_Bqs.jpg,2.92,9.47,0.04,14.7,0.26,0.0,23.94,8.58,40.09
H8yvD6Rgz44.jpg,0.0,0.04,4.65,13.44,32.05,0.0,5.98,19.78,24.06
H9DCKJwUnWA.jpg,0.44,5.81,0.0,20.25,0.0,0.0,9.97,47.24,16.29
h9FLZWWDO1M.jpg,1.11,10.2,3.25,25.66,1.86,0.0,16.37,17.42,24.13
H9V51GUVLOA.jpg,0.8,8.65,2.64,14.82,3.46,0.2,21.23,4.54,43.66
H9yhYBQYqh8.jpg,4.9,2.33,1.46,20.34,0.36,0.01,24.06,16.28,30.26
Hb6ZBFuM3fU.jpg,0.3,7.08,0.0,25.71,1.27,0.25,10.96,16.55,37.88
HbJirZgxrSY.jpg,0.25,24.13,0.0,8.18,1.75,0.0,10.29,5.84,49.56
HBqFfthfJCU.jpg,0.02,12.45,0.15,16.76,0.0,0.0,11.27,18.83,40.52
HByXqP7uy00.jpg,0.0,0.0,0.0,18.74,0.31,0.0,52.53,0.0,28.42
HcRh8IrwbCA.jpg,1.16,1.01,2.16,23.26,1.71,1.13,34.76,11.64,23.17
hD5quR_Rdg8.jpg,0.86,1.24,0.0,21.82,0.2,0.12,5.58,42.51,27.67
HDb52NrpSyE.jpg,0.0,0.12,0.0,31.88,1.21,0.0,5.97,43.97,16.85
hdo7ZFTK4ZE.jpg,0.36,15.05,0.0,33.19,0.46,1.18,7.1,22.07,20.59
hDqk1d-s-0s.jpg,0.0,2.48,0.0,22.52,21.51,0.0,32.64,7.86,12.99
HDTNDL_X1b0.jpg,0.01,0.78,0.05,9.21,0.26,0.18,44.64,6.16,38.71
Hdwd_-K413I.jpg,0.0,4.76,1.77,10.98,0.0,0.0,45.51,1.09,35.89
hdZydzqcaiU.jpg,0.0,1.72,0.13,32.1,0.44,0.29,21.67,3.21,40.44
HfJjo_Y9miA.jpg,0.0,18.72,0.0,17.72,1.94,0.0,18.15,3.7,39.77
hFTeMAm_-SY.jpg,0.05,0.57,0.81,14.83,1.34,0.0,36.26,13.22,32.92
hgBgdXzgxvo.jpg,0.0,2.22,0.0,34.01,0.26,0.0,18.76,9.05,35.7
HgdweO7nt3c.jpg,0.0,0.38,0.0,16.57,0.0,0.0,27.71,38.77,16.57
HgfUAVbjo80.jpg,0.51,3.9,0.0,29.26,2.64,0.19,10.76,17.34,35.4
hgulTvzsAHk.jpg,0.0,0.04,0.0,22.34,0.07,0.0,26.04,14.67,36.84
hh2IkTHssl8.jpg,0.31,24.07,0.0,18.1,0.0,0.0,4.83,20.75,31.94
hHBhgilEpYo.jpg,0.03,6.0,3.09,19.81,0.05,0.0,16.76,15.93,38.33
HhJ-j_Y2-fo.jpg,0.04,0.03,0.94,14.48,1.03,0.0,23.71,1.92,57.85
HHOAg9XyA70.jpg,0.12,0.43,0.0,19.35,0.0,1.19,47.0,3.11,28.8
hHOijT_ab2w.jpg,4.98,5.84,5.52,9.92,4.02,4.86,17.23,17.05,30.58
HhzVar8JGss.jpg,1.61,2.19,0.0,35.48,0.18,0.0,16.78,7.3,36.46
HjElH_pDbU8.jpg,6.01,4.81,0.0,22.31,2.47,0.01,20.97,18.72,24.7
hjfRy74D8os.jpg,1.0,4.15,0.03,6.9,12.26,0.02,40.27,4.39,30.98
hjXcUMjQVOQ.jpg,0.02,0.28,0.0,18.91,0.04,0.0,33.32,8.48,38.95
HKAqIj-Z9ts.jpg,0.0,7.93,0.3,32.49,0.0,0.0,17.13,6.23,35.92
HkRKi7_Iywc.jpg,0.76,0.16,0.0,6.16,27.01,0.0,13.34,13.32,39.25
HL1UJYugSA8.jpg,0.0,10.95,0.0,17.74,4.94,0.0,25.66,6.38,34.33
HLcnwnJMgd8.jpg,0.19,2.86,0.0,31.81,0.18,0.24,16.98,6.78,40.96
HMmOsV85AHI.jpg,0.0,4.66,0.28,20.53,2.49,0.0,26.36,6.83,38.85
hNtIZtr4V_A.jpg,3.12,10.42,0.0,29.18,0.79,0.0,9.88,7.09,39.52
HOCAYxtfSks.jpg,0.01,7.51,0.0,11.96,2.66,1.39,45.1,0.32,31.05
hOeiBb1UYV4.jpg,0.07,18.08,0.0,14.59,4.26,0.0,20.2,10.24,32.56
HOk3y5y__TQ.jpg,4.53,1.77,0.0,33.3,11.14,0.0,8.77,11.27,29.22
HoPSiXZpoF4.jpg,0.01,0.16,0.0,16.11,0.16,0.0,43.7,2.18,37.68
HP3QdU8mdjQ.jpg,0.03,1.43,0.93,10.12,0.68,0.0,7.11,56.23,23.47
hp6WBMNS9p8.jpg,2.62,2.74,0.0,12.91,0.0,0.0,39.1,9.78,32.85
HPaoUUrF9ac.jpg,0.0,2.12,8.94,9.18,3.5,0.0,34.68,7.94,33.64
HpUD_FjHI8I.jpg,0.49,4.5,0.33,26.02,8.43,0.0,15.24,16.85,28.14
hp_gdBK2_y0.jpg,0.0,1.97,0.0,17.89,0.4,0.0,17.91,2.06,59.77
hqSAIh6wLSg.jpg,0.0,1.42,0.69,15.53,0.42,0.0,18.16,10.46,53.32
hrECwxk0Tvo.jpg,0.24,2.45,0.29,9.59,0.28,1.27,39.71,1.58,44.59
hs8bgxuPzjU.jpg,0.0,1.56,0.0,34.11,0.03,0.0,16.03,10.41,37.86
HshFxjKWDNI.jpg,0.73,3.42,0.0,16.88,0.57,10.24,5.38,10.76,52.02
HSmjMK4Eisc.jpg,0.13,7.65,3.21,6.09,2.74,0.0,22.12,20.2,37.86
hsnlBpKVFnI.jpg,1.15,2.1,3.37,31.81,13.51,0.0,12.83,13.14,22.09
HSrvch0vdyo.jpg,0.06,0.98,2.58,18.96,2.64,0.0,23.49,14.75,36.54
hSUCsi3FdCU.jpg,0.01,3.37,0.01,15.28,0.43,0.0,32.2,9.26,39.44
hSyCMoCcrFY.jpg,0.0,0.0,0.0,9.27,9.7,0.0,68.99,3.25,8.79
ht-EU_RWPg0.jpg,0.43,4.13,0.0,18.88,0.0,0.0,16.83,16.35,43.38
hT3yEHLX53g.jpg,0.0,0.09,0.0,24.37,12.54,0.07,20.86,20.03,22.04
hT9aR5J2v0U.jpg,0.0,1.6,0.03,34.62,0.0,0.0,9.53,13.73,40.49
HUaC1mVw7oA.jpg,0.0,0.14,0.0,20.21,0.0,0.0,9.78,14.55,55.32
hUAsMMhIM-A.jpg,0.0,3.93,2.39,17.7,10.04,0.31,32.02,5.67,27.94
HUk622Y1qX8.jpg,0.2,5.25,0.0,33.32,4.82,0.58,2.47,24.02,29.34
hUogazKVhDQ.jpg,0.38,0.41,0.91,37.56,3.04,0.33,22.03,14.63,20.71
HuwWfuiI30I.jpg,0.0,0.09,0.1,17.49,0.1,0.0,35.47,0.99,45.76
HVruVUdSbUc.jpg,1.94,1.77,0.02,9.16,14.35,0.0,29.0,16.48,27.28
HWDjWJ5rptg.jpg,3.26,4.1,0.95,27.62,6.12,4.05,22.53,12.78,18.59
hWIMspWuVEI.jpg,0.0,0.01,0.0,18.76,0.0,0.0,20.09,33.16,27.98
hWUdgZbOD6o.jpg,0.1,8.67,0.02,10.38,0.18,0.0,34.58,1.95,44.12
hWw6Ua4wyMs.jpg,0.05,2.3,0.0,16.16,0.0,0.0,31.55,9.7,40.24
hwxmHRrlMwY.jpg,0.08,2.29,0.31,27.64,1.16,0.0,8.3,19.82,40.4
hx87rior7Q0.jpg,3.31,12.13,0.11,9.43,0.24,0.0,33.83,8.89,32.06
hxBihR-xLM4.jpg,0.0,2.21,0.0,19.72,1.65,0.0,33.2,4.78,38.44
hXqd0Uz6-e0.jpg,10.01,7.17,0.0,10.74,8.62,0.0,19.53,8.89,35.04
hXSsMzaopZo.jpg,0.36,1.66,0.0,31.56,0.66,0.0,12.65,15.97,37.14
hXSxTOWc_Lk.jpg,0.0,0.17,0.37,46.06,6.83,0.0,8.5,9.15,28.92
hyaQkvX-gOs.jpg,3.92,3.55,0.87,20.67,12.84,0.0,23.86,14.41,19.88
HYwBHEIfj_U.jpg,0.17,5.21,0.07,26.37,0.36,0.0,13.84,8.65,45.33
H_w4DjRC5N8.jpg,0.14,3.64,0.0,14.29,0.2,0.11,32.13,9.05,40.44
I-vJ_fSA9Wg.jpg,0.0,0.01,0.0,11.45,0.0,0.0,32.56,13.75,42.23
I-z3hDWHZoU.jpg,0.65,6.4,3.63,9.59,1.54,4.81,26.24,5.43,41.71
i0AjtpI81xs.jpg,0.02,0.07,0.0,10.15,0.16,0.0,63.56,2.51,23.53
I10c2BUazL4.jpg,4.98,6.58,0.0,15.59,0.04,0.02,26.87,8.84,37.08
i19jJbU8n3o.jpg,1.67,2.11,1.52,23.03,8.28,0.06,11.98,16.83,34.52
i2ivLsfmFoQ.jpg,1.91,14.75,3.01,14.83,0.0,0.0,6.38,16.88,42.24
I3jdiRTbiRI.jpg,17.85,3.5,0.0,4.31,0.0,5.84,20.51,1.09,46.9
